order_id,symbol,order_side,size,price,status,created_at
367,BTC-USDT,BUY,0.37,33985.0,OPEN,1694009808
367,,,,,CLOSED,1693982208
368,BTC-USDT,SELL,0.3,34040.0,OPEN,1694009908
369,BTC-USDT,BUY,0.94,33960.0,OPEN,1694010008
370,BTC-USDT,BUY,0.29,33965.0,OPEN,1694010108
370,,,,,CLOSED,1693982108
371,BTC-USDT,SELL,0.67,34040.0,OPEN,1694010208
371,,,,,CLOSED,1693976708
372,BTC-USDT,SELL,0.17,34015.0,OPEN,1694010308
372,,,,,CLOSED,1693980108
373,BTC-USDT,SELL,0.65,34025.0,OPEN,1694010408
374,BTC-USDT,BUY,0.34,33960.0,OPEN,1694010508
375,BTC-USDT,SELL,0.4,34030.0,OPEN,1694010608
375,,,,,CLOSED,1693981008
376,BTC-USDT,BUY,0.78,33985.0,OPEN,1694010708
377,BTC-USDT,BUY,0.85,33980.0,OPEN,1694010808
378,BTC-USDT,BUY,0.3,33970.0,OPEN,1694010908
379,BTC-USDT,SELL,0.94,34025.0,OPEN,1694011008
380,BTC-USDT,SELL,0.68,34045.0,OPEN,1694011108
381,BTC-USDT,SELL,0.1,34020.0,OPEN,1694011208
382,BTC-USDT,SELL,0.77,34010.0,OPEN,1694011308
382,,,,,CLOSED,1693975208
383,BTC-USDT,BUY,0.98,33955.0,OPEN,1694011408
384,BTC-USDT,BUY,0.99,33975.0,OPEN,1694011508
385,BTC-USDT,BUY,0.63,33980.0,OPEN,1694011608
385,,,,,CLOSED,1693979208
386,BTC-USDT,SELL,0.62,34040.0,OPEN,1694011708
387,BTC-USDT,SELL,0.96,34050.0,OPEN,1694011808
387,,,,,CLOSED,1693976608
388,BTC-USDT,BUY,0.97,33965.0,OPEN,1694011908
388,,,,,CLOSED,1693975808
389,BTC-USDT,SELL,0.41,34030.0,OPEN,1694012008
389,,,,,CLOSED,1693976008
390,BTC-USDT,SELL,0.74,34045.0,OPEN,1694012108
391,BTC-USDT,SELL,0.77,34020.0,OPEN,1694012208
392,BTC-USDT,SELL,0.79,34040.0,OPEN,1694012308
393,BTC-USDT,BUY,0.54,33950.0,OPEN,1694012408
394,BTC-USDT,SELL,0.35,34040.0,OPEN,1694012508
394,,,,,CLOSED,1693976708
395,BTC-USDT,BUY,0.23,33970.0,OPEN,1694012608
395,,,,,CLOSED,1693982708
396,BTC-USDT,SELL,0.9,34030.0,OPEN,1694012708
396,,,,,CLOSED,1693980808
397,BTC-USDT,BUY,0.86,33970.0,OPEN,1694012808
398,BTC-USDT,SELL,0.41,34010.0,OPEN,1694012908
399,BTC-USDT,SELL,0.52,34050.0,OPEN,1694013008
399,,,,,CLOSED,1693981008
400,BTC-USDT,SELL,0.39,34015.0,OPEN,1694013108
400,,,,,CLOSED,1693977008
401,BTC-USDT,BUY,0.6,33960.0,OPEN,1694013208
401,,,,,CLOSED,1693983008
402,BTC-USDT,SELL,0.88,34030.0,OPEN,1694013308
403,BTC-USDT,BUY,0.94,33975.0,OPEN,1694013408
404,BTC-USDT,SELL,0.77,34030.0,OPEN,1694013508
405,BTC-USDT,BUY,0.29,33990.0,OPEN,1694013608
406,BTC-USDT,BUY,0.92,33990.0,OPEN,1694013708
407,BTC-USDT,BUY,0.65,33985.0,OPEN,1694013808
407,,,,,CLOSED,1693974708
408,BTC-USDT,SELL,0.37,34050.0,OPEN,1694013908
408,,,,,CLOSED,1693975208
409,BTC-USDT,SELL,0.22,34035.0,OPEN,1694014008
410,BTC-USDT,SELL,0.42,34015.0,OPEN,1694014108
410,,,,,CLOSED,1693978508
411,BTC-USDT,BUY,0.47,33965.0,OPEN,1694014208
412,BTC-USDT,SELL,0.41,34045.0,OPEN,1694014308
412,,,,,CLOSED,1693976608
413,BTC-USDT,SELL,0.53,34025.0,OPEN,1694014408
414,BTC-USDT,BUY,0.81,33980.0,OPEN,1694014508
415,BTC-USDT,SELL,0.32,34025.0,OPEN,1694014608
416,BTC-USDT,BUY,0.42,33965.0,OPEN,1694014708
417,BTC-USDT,BUY,0.86,33965.0,OPEN,1694014808
417,,,,,CLOSED,1693982508
418,BTC-USDT,SELL,0.11,34045.0,OPEN,1694014908
419,BTC-USDT,BUY,0.45,33975.0,OPEN,1694015008
420,BTC-USDT,BUY,0.17,33950.0,OPEN,1694015108
421,BTC-USDT,BUY,0.9,33955.0,OPEN,1694015208
422,BTC-USDT,SELL,0.21,34045.0,OPEN,1694015308
423,BTC-USDT,BUY,0.68,33950.0,OPEN,1694015408
424,BTC-USDT,SELL,0.84,34040.0,OPEN,1694015508
425,BTC-USDT,BUY,0.12,33950.0,OPEN,1694015608
426,BTC-USDT,SELL,0.78,34035.0,OPEN,1694015708
427,BTC-USDT,SELL,0.68,34020.0,OPEN,1694015808
427,,,,,CLOSED,1693979808
428,BTC-USDT,BUY,0.7,33960.0,OPEN,1694015908
428,,,,,CLOSED,1693974508
429,BTC-USDT,BUY,0.57,33965.0,OPEN,1694016008
430,BTC-USDT,BUY,0.83,33980.0,OPEN,1694016108
430,,,,,CLOSED,1693981908
431,BTC-USDT,SELL,0.9,34015.0,OPEN,1694016208
431,,,,,CLOSED,1693981008
432,BTC-USDT,SELL,0.44,34020.0,OPEN,1694016308
433,BTC-USDT,SELL,0.91,34045.0,OPEN,1694016408
434,BTC-USDT,SELL,0.8,34050.0,OPEN,1694016508
435,BTC-USDT,BUY,0.88,33965.0,OPEN,1694016608
436,BTC-USDT,BUY,0.78,33950.0,OPEN,1694016708
437,BTC-USDT,BUY,0.27,33965.0,OPEN,1694016808
438,BTC-USDT,SELL,0.93,34035.0,OPEN,1694016908
439,BTC-USDT,BUY,0.51,33975.0,OPEN,1694017008
439,,,,,CLOSED,1693981108
440,BTC-USDT,BUY,0.97,33990.0,OPEN,1694017108
441,BTC-USDT,SELL,0.95,34010.0,OPEN,1694017208
442,BTC-USDT,SELL,0.86,34015.0,OPEN,1694017308
443,BTC-USDT,SELL,0.91,34040.0,OPEN,1694017408
444,BTC-USDT,SELL,0.95,34040.0,OPEN,1694017508
445,BTC-USDT,SELL,0.74,34010.0,OPEN,1694017608
446,BTC-USDT,BUY,0.65,33985.0,OPEN,1694017708
446,,,,,CLOSED,1693980808
447,BTC-USDT,SELL,0.35,34040.0,OPEN,1694017808
448,BTC-USDT,BUY,0.37,33955.0,OPEN,1694017908
449,BTC-USDT,BUY,0.56,33950.0,OPEN,1694018008
450,BTC-USDT,BUY,0.35,33965.0,OPEN,1694018108
450,,,,,CLOSED,1693981908
451,BTC-USDT,SELL,1.0,34030.0,OPEN,1694018208
452,BTC-USDT,SELL,0.62,34045.0,OPEN,1694018308
452,,,,,CLOSED,1693980008
453,BTC-USDT,BUY,0.76,33970.0,OPEN,1694018408
454,BTC-USDT,SELL,0.57,34025.0,OPEN,1694018508
455,BTC-USDT,SELL,0.17,34025.0,OPEN,1694018608
455,,,,,CLOSED,1693978808
456,BTC-USDT,BUY,0.6,33985.0,OPEN,1694018708
457,BTC-USDT,BUY,0.91,33975.0,OPEN,1694018808
458,BTC-USDT,SELL,0.56,34050.0,OPEN,1694018908
459,BTC-USDT,SELL,0.31,34040.0,OPEN,1694019008
460,BTC-USDT,SELL,0.97,34025.0,OPEN,1694019108
461,BTC-USDT,SELL,0.15,34010.0,OPEN,1694019208
462,BTC-USDT,BUY,0.73,33990.0,OPEN,1694019308
463,BTC-USDT,BUY,0.49,33985.0,OPEN,1694019408
463,,,,,CLOSED,1693983108
464,BTC-USDT,SELL,0.69,34040.0,OPEN,1694019508
464,,,,,CLOSED,1693978008
465,BTC-USDT,BUY,0.55,33970.0,OPEN,1694019608
466,BTC-USDT,BUY,0.75,33985.0,OPEN,1694019708
466,,,,,CLOSED,1693975008
467,BTC-USDT,BUY,0.78,33975.0,OPEN,1694019808
468,BTC-USDT,BUY,0.19,33985.0,OPEN,1694019908
469,BTC-USDT,SELL,0.13,34030.0,OPEN,1694020008
469,,,,,CLOSED,1693978608
470,BTC-USDT,SELL,0.3,34025.0,OPEN,1694020108
471,BTC-USDT,BUY,0.96,33990.0,OPEN,1694020208
472,BTC-USDT,BUY,0.11,33980.0,OPEN,1694020308
473,BTC-USDT,SELL,0.46,34025.0,OPEN,1694020408
474,BTC-USDT,SELL,0.36,34025.0,OPEN,1694020508
474,,,,,CLOSED,1693982208
475,BTC-USDT,BUY,0.59,33960.0,OPEN,1694020608
476,BTC-USDT,SELL,0.86,34035.0,OPEN,1694020708
477,BTC-USDT,SELL,0.9,34040.0,OPEN,1694020808
478,BTC-USDT,SELL,0.23,34040.0,OPEN,1694020908
479,BTC-USDT,SELL,0.88,34050.0,OPEN,1694021008
480,BTC-USDT,SELL,0.32,34045.0,OPEN,1694021108
481,BTC-USDT,SELL,0.47,34025.0,OPEN,1694021208
482,BTC-USDT,BUY,0.69,33970.0,OPEN,1694021308
482,,,,,CLOSED,1693976008
483,BTC-USDT,BUY,0.32,33955.0,OPEN,1694021408
483,,,,,CLOSED,1693978708
484,BTC-USDT,SELL,0.67,34050.0,OPEN,1694021508
485,BTC-USDT,BUY,0.99,33985.0,OPEN,1694021608
486,BTC-USDT,SELL,0.57,34040.0,OPEN,1694021708
487,BTC-USDT,BUY,0.19,33950.0,OPEN,1694021808
488,BTC-USDT,BUY,0.67,33950.0,OPEN,1694021908
489,BTC-USDT,BUY,0.33,33960.0,OPEN,1694022008
490,BTC-USDT,BUY,0.23,33965.0,OPEN,1694022108
491,BTC-USDT,SELL,0.53,34040.0,OPEN,1694022208
492,BTC-USDT,SELL,0.3,34015.0,OPEN,1694022308
492,,,,,CLOSED,1693974008
493,BTC-USDT,SELL,0.51,34015.0,OPEN,1694022408
493,,,,,CLOSED,1693978908
494,BTC-USDT,SELL,0.62,34015.0,OPEN,1694022508
495,BTC-USDT,SELL,0.91,34050.0,OPEN,1694022608
496,BTC-USDT,SELL,0.23,34040.0,OPEN,1694022708
496,,,,,CLOSED,1693975908
497,BTC-USDT,BUY,0.98,33960.0,OPEN,1694022808
498,BTC-USDT,SELL,0.69,34045.0,OPEN,1694022908
499,BTC-USDT,BUY,0.98,33980.0,OPEN,1694023008
500,BTC-USDT,SELL,0.38,34035.0,OPEN,1694023108
500,,,,,CLOSED,1693973508
501,BTC-USDT,SELL,0.76,34040.0,OPEN,1694023208
502,BTC-USDT,SELL,0.35,34015.0,OPEN,1694023308
502,,,,,CLOSED,1693981608
503,BTC-USDT,SELL,0.32,34010.0,OPEN,1694023408
504,BTC-USDT,BUY,0.35,33950.0,OPEN,1694023508
504,,,,,CLOSED,1693974008
505,BTC-USDT,BUY,0.64,33990.0,OPEN,1694023608
505,,,,,CLOSED,1693977408
506,BTC-USDT,SELL,0.92,34020.0,OPEN,1694023708
507,BTC-USDT,SELL,0.15,34015.0,OPEN,1694023808
508,BTC-USDT,BUY,0.22,33965.0,OPEN,1694023908
508,,,,,CLOSED,1693979908
509,BTC-USDT,SELL,0.49,34045.0,OPEN,1694024008
509,,,,,CLOSED,1693975908
510,BTC-USDT,SELL,0.38,34010.0,OPEN,1694024108
511,BTC-USDT,BUY,0.49,33970.0,OPEN,1694024208
512,BTC-USDT,BUY,0.17,33955.0,OPEN,1694024308
513,BTC-USDT,BUY,0.4,33965.0,OPEN,1694024408
514,BTC-USDT,SELL,0.18,34020.0,OPEN,1694024508
514,,,,,CLOSED,1693979808
515,BTC-USDT,SELL,0.21,34050.0,OPEN,1694024608
516,BTC-USDT,SELL,0.72,34010.0,OPEN,1694024708
516,,,,,CLOSED,1693976808
517,BTC-USDT,BUY,0.77,33980.0,OPEN,1694024808
518,BTC-USDT,BUY,0.55,33980.0,OPEN,1694024908
519,BTC-USDT,BUY,0.8,33985.0,OPEN,1694025008
520,BTC-USDT,SELL,0.39,34025.0,OPEN,1694025108
521,BTC-USDT,BUY,0.37,33990.0,OPEN,1694025208
521,,,,,CLOSED,1693978008
522,BTC-USDT,BUY,0.71,33985.0,OPEN,1694025308
523,BTC-USDT,SELL,0.3,34045.0,OPEN,1694025408
524,BTC-USDT,BUY,0.65,33975.0,OPEN,1694025508
525,BTC-USDT,BUY,0.77,33955.0,OPEN,1694025608
526,BTC-USDT,BUY,0.51,33990.0,OPEN,1694025708
526,,,,,CLOSED,1693973508
527,BTC-USDT,SELL,0.69,34030.0,OPEN,1694025808
528,BTC-USDT,SELL,0.75,34045.0,OPEN,1694025908
529,BTC-USDT,BUY,0.38,33965.0,OPEN,1694026008
530,BTC-USDT,SELL,0.45,34035.0,OPEN,1694026108
531,BTC-USDT,BUY,0.24,33965.0,OPEN,1694026208
531,,,,,CLOSED,1693977508
532,BTC-USDT,BUY,0.56,33970.0,OPEN,1694026308
533,BTC-USDT,SELL,0.78,34025.0,OPEN,1694026408
534,BTC-USDT,SELL,0.11,34050.0,OPEN,1694026508
535,BTC-USDT,BUY,0.43,33985.0,OPEN,1694026608
535,,,,,CLOSED,1693981608
536,BTC-USDT,SELL,0.88,34025.0,OPEN,1694026708
536,,,,,CLOSED,1693982908
537,BTC-USDT,SELL,0.87,34030.0,OPEN,1694026808
538,BTC-USDT,SELL,0.87,34015.0,OPEN,1694026908
539,BTC-USDT,BUY,0.22,33960.0,OPEN,1694027008
540,BTC-USDT,SELL,0.47,34015.0,OPEN,1694027108
541,BTC-USDT,SELL,0.97,34045.0,OPEN,1694027208
541,,,,,CLOSED,1693975608
542,BTC-USDT,BUY,0.73,33960.0,OPEN,1694027308
543,BTC-USDT,SELL,0.98,34015.0,OPEN,1694027408
544,BTC-USDT,SELL,0.14,34015.0,OPEN,1694027508
545,BTC-USDT,SELL,0.98,34030.0,OPEN,1694027608
546,BTC-USDT,BUY,0.18,33975.0,OPEN,1694027708
547,BTC-USDT,SELL,0.5,34035.0,OPEN,1694027808
548,BTC-USDT,SELL,0.95,34035.0,OPEN,1694027908
549,BTC-USDT,BUY,0.92,33965.0,OPEN,1694028008
549,,,,,CLOSED,1693980108
550,BTC-USDT,BUY,0.49,33970.0,OPEN,1694028108
551,BTC-USDT,BUY,0.45,33990.0,OPEN,1694028208
552,BTC-USDT,SELL,0.46,34045.0,OPEN,1694028308
552,,,,,CLOSED,1693977008
553,BTC-USDT,BUY,0.82,33985.0,OPEN,1694028408
554,BTC-USDT,SELL,0.47,34050.0,OPEN,1694028508
555,BTC-USDT,BUY,0.31,33960.0,OPEN,1694028608
556,BTC-USDT,SELL,0.97,34050.0,OPEN,1694028708
557,BTC-USDT,BUY,0.73,33990.0,OPEN,1694028808
558,BTC-USDT,SELL,0.75,34050.0,OPEN,1694028908
559,BTC-USDT,BUY,0.96,33990.0,OPEN,1694029008
559,,,,,CLOSED,1693974908
560,BTC-USDT,BUY,0.96,33965.0,OPEN,1694029108
561,BTC-USDT,BUY,0.26,33960.0,OPEN,1694029208
562,BTC-USDT,BUY,0.62,33960.0,OPEN,1694029308
563,BTC-USDT,BUY,0.39,33985.0,OPEN,1694029408
564,BTC-USDT,SELL,0.96,34030.0,OPEN,1694029508
565,BTC-USDT,SELL,0.44,34045.0,OPEN,1694029608
566,BTC-USDT,BUY,0.66,33955.0,OPEN,1694029708
567,BTC-USDT,SELL,0.17,34035.0,OPEN,1694029808
568,BTC-USDT,SELL,0.8,34030.0,OPEN,1694029908
568,,,,,CLOSED,1693979808
569,BTC-USDT,BUY,0.4,33970.0,OPEN,1694030008
570,BTC-USDT,BUY,0.88,33975.0,OPEN,1694030108
571,BTC-USDT,BUY,0.32,33970.0,OPEN,1694030208
571,,,,,CLOSED,1693977108
572,BTC-USDT,SELL,0.83,34030.0,OPEN,1694030308
572,,,,,CLOSED,1693975908
573,BTC-USDT,BUY,0.84,33980.0,OPEN,1694030408
574,BTC-USDT,SELL,0.34,34035.0,OPEN,1694030508
575,BTC-USDT,BUY,0.28,33980.0,OPEN,1694030608
576,BTC-USDT,BUY,0.29,33950.0,OPEN,1694030708
576,,,,,CLOSED,1693979508
577,BTC-USDT,SELL,0.8,34020.0,OPEN,1694030808
578,BTC-USDT,BUY,0.89,33950.0,OPEN,1694030908
578,,,,,CLOSED,1693973908
579,BTC-USDT,BUY,0.6,33955.0,OPEN,1694031008
579,,,,,CLOSED,1693976708
580,BTC-USDT,BUY,0.17,33975.0,OPEN,1694031108
580,,,,,CLOSED,1693982708
581,BTC-USDT,BUY,0.77,33955.0,OPEN,1694031208
582,BTC-USDT,SELL,0.8,34025.0,OPEN,1694031308
583,BTC-USDT,SELL,0.89,34010.0,OPEN,1694031408
584,BTC-USDT,SELL,0.57,34020.0,OPEN,1694031508
585,BTC-USDT,BUY,0.31,33990.0,OPEN,1694031608
586,BTC-USDT,BUY,0.88,33980.0,OPEN,1694031708
587,BTC-USDT,SELL,0.58,34045.0,OPEN,1694031808
587,,,,,CLOSED,1693981008
588,BTC-USDT,BUY,0.47,33975.0,OPEN,1694031908
589,BTC-USDT,BUY,0.43,33955.0,OPEN,1694032008
590,BTC-USDT,SELL,0.79,34045.0,OPEN,1694032108
591,BTC-USDT,BUY,0.7,33955.0,OPEN,1694032208
591,,,,,CLOSED,1693979608
592,BTC-USDT,SELL,0.11,34040.0,OPEN,1694032308
592,,,,,CLOSED,1693978608
593,BTC-USDT,SELL,0.61,34040.0,OPEN,1694032408
594,BTC-USDT,SELL,0.32,34045.0,OPEN,1694032508
595,BTC-USDT,SELL,0.66,34020.0,OPEN,1694032608
596,BTC-USDT,BUY,0.57,33990.0,OPEN,1694032708
596,,,,,CLOSED,1693982008
597,BTC-USDT,BUY,0.28,33975.0,OPEN,1694032808
597,,,,,CLOSED,1693976508
598,BTC-USDT,BUY,0.44,33975.0,OPEN,1694032908
599,BTC-USDT,SELL,0.34,34025.0,OPEN,1694033008
599,,,,,CLOSED,1693973508
600,BTC-USDT,SELL,0.34,34050.0,OPEN,1694033108
600,,,,,CLOSED,1693974308
601,BTC-USDT,BUY,0.41,33950.0,OPEN,1694033208
601,,,,,CLOSED,1693975608
602,BTC-USDT,BUY,0.8,33985.0,OPEN,1694033308
603,BTC-USDT,SELL,0.66,34015.0,OPEN,1694033408
603,,,,,CLOSED,1693977708
604,BTC-USDT,BUY,0.99,33980.0,OPEN,1694033508
604,,,,,CLOSED,1693976508
605,BTC-USDT,BUY,0.38,33950.0,OPEN,1694033608
606,BTC-USDT,BUY,0.28,33965.0,OPEN,1694033708
607,BTC-USDT,SELL,0.78,34015.0,OPEN,1694033808
608,BTC-USDT,SELL,0.36,34035.0,OPEN,1694033908
609,BTC-USDT,SELL,0.54,34050.0,OPEN,1694034008
610,BTC-USDT,SELL,0.21,34020.0,OPEN,1694034108
611,BTC-USDT,SELL,0.27,34025.0,OPEN,1694034208
611,,,,,CLOSED,1693981608
612,BTC-USDT,SELL,0.38,34025.0,OPEN,1694034308
613,BTC-USDT,SELL,0.52,34040.0,OPEN,1694034408
614,BTC-USDT,BUY,0.24,33955.0,OPEN,1694034508
615,BTC-USDT,BUY,0.24,33950.0,OPEN,1694034608
615,,,,,CLOSED,1693982708
616,BTC-USDT,SELL,0.91,34030.0,OPEN,1694034708
616,,,,,CLOSED,1693981008
617,BTC-USDT,SELL,0.96,34050.0,OPEN,1694034808
618,BTC-USDT,BUY,0.34,33950.0,OPEN,1694034908
618,,,,,CLOSED,1693976408
619,BTC-USDT,SELL,0.43,34035.0,OPEN,1694035008
620,BTC-USDT,BUY,0.29,33965.0,OPEN,1694035108
621,BTC-USDT,SELL,0.1,34020.0,OPEN,1694035208
621,,,,,CLOSED,1693975308
622,BTC-USDT,BUY,0.8,33970.0,OPEN,1694035308
623,BTC-USDT,BUY,0.35,33980.0,OPEN,1694035408
623,,,,,CLOSED,1693978808
624,BTC-USDT,SELL,0.66,34040.0,OPEN,1694035508
625,BTC-USDT,SELL,0.13,34015.0,OPEN,1694035608
626,BTC-USDT,SELL,0.65,34025.0,OPEN,1694035708
626,,,,,CLOSED,1693979208
627,BTC-USDT,BUY,0.27,33960.0,OPEN,1694035808
628,BTC-USDT,BUY,0.83,33980.0,OPEN,1694035908
629,BTC-USDT,SELL,0.39,34030.0,OPEN,1694036008
630,BTC-USDT,BUY,0.51,33980.0,OPEN,1694036108
630,,,,,CLOSED,1693978208
631,BTC-USDT,BUY,0.61,33950.0,OPEN,1694036208
631,,,,,CLOSED,1693976708
632,BTC-USDT,SELL,0.32,34050.0,OPEN,1694036308
632,,,,,CLOSED,1693980108
633,BTC-USDT,BUY,0.35,33950.0,OPEN,1694036408
634,BTC-USDT,BUY,0.46,33990.0,OPEN,1694036508
635,BTC-USDT,BUY,0.42,33990.0,OPEN,1694036608
636,BTC-USDT,BUY,0.15,33975.0,OPEN,1694036708
637,BTC-USDT,SELL,0.29,34045.0,OPEN,1694036808
637,,,,,CLOSED,1693980908
638,BTC-USDT,SELL,0.1,34020.0,OPEN,1694036908
639,BTC-USDT,SELL,0.29,34015.0,OPEN,1694037008
639,,,,,CLOSED,1693982608
640,BTC-USDT,SELL,0.42,34015.0,OPEN,1694037108
640,,,,,CLOSED,1693978008
641,BTC-USDT,SELL,0.49,34030.0,OPEN,1694037208
641,,,,,CLOSED,1693974308
642,BTC-USDT,SELL,0.1,34015.0,OPEN,1694037308
643,BTC-USDT,BUY,0.58,33960.0,OPEN,1694037408
643,,,,,CLOSED,1693978608
644,BTC-USDT,BUY,0.16,33975.0,OPEN,1694037508
645,BTC-USDT,BUY,0.5,33985.0,OPEN,1694037608
646,BTC-USDT,SELL,0.89,34040.0,OPEN,1694037708
647,BTC-USDT,BUY,0.7,33965.0,OPEN,1694037808
648,BTC-USDT,SELL,0.16,34010.0,OPEN,1694037908
648,,,,,CLOSED,1693975508
649,BTC-USDT,SELL,0.95,34020.0,OPEN,1694038008
650,BTC-USDT,SELL,0.99,34010.0,OPEN,1694038108
651,BTC-USDT,BUY,0.26,33980.0,OPEN,1694038208
651,,,,,CLOSED,1693978408
652,BTC-USDT,SELL,0.69,34020.0,OPEN,1694038308
653,BTC-USDT,SELL,0.14,34030.0,OPEN,1694038408
654,BTC-USDT,SELL,0.56,34045.0,OPEN,1694038508
655,BTC-USDT,BUY,0.39,33960.0,OPEN,1694038608
656,BTC-USDT,BUY,0.55,33990.0,OPEN,1694038708
657,BTC-USDT,BUY,0.33,33990.0,OPEN,1694038808
657,,,,,CLOSED,1693978908
658,BTC-USDT,SELL,0.34,34040.0,OPEN,1694038908
659,BTC-USDT,SELL,0.26,34015.0,OPEN,1694039008
660,BTC-USDT,BUY,0.32,33970.0,OPEN,1694039108
661,BTC-USDT,SELL,0.27,34025.0,OPEN,1694039208
662,BTC-USDT,BUY,0.47,33955.0,OPEN,1694039308
663,BTC-USDT,SELL,0.58,34050.0,OPEN,1694039408
664,BTC-USDT,SELL,0.52,34010.0,OPEN,1694039508
665,BTC-USDT,SELL,0.3,34020.0,OPEN,1694039608
666,BTC-USDT,BUY,0.28,33960.0,OPEN,1694039708
666,,,,,CLOSED,1693982708
667,BTC-USDT,BUY,0.79,33980.0,OPEN,1694039808
668,BTC-USDT,BUY,0.21,33990.0,OPEN,1694039908
669,BTC-USDT,SELL,0.64,34010.0,OPEN,1694040008
670,BTC-USDT,BUY,0.12,33985.0,OPEN,1694040108
671,BTC-USDT,BUY,0.45,33970.0,OPEN,1694040208
672,BTC-USDT,SELL,0.33,34040.0,OPEN,1694040308
673,BTC-USDT,BUY,0.78,33985.0,OPEN,1694040408
674,BTC-USDT,BUY,0.77,33960.0,OPEN,1694040508
674,,,,,CLOSED,1693980808
675,BTC-USDT,SELL,0.67,34040.0,OPEN,1694040608
675,,,,,CLOSED,1693982308
676,BTC-USDT,BUY,0.98,33960.0,OPEN,1694040708
676,,,,,CLOSED,1693983008
677,BTC-USDT,SELL,0.97,34020.0,OPEN,1694040808
677,,,,,CLOSED,1693979808
678,BTC-USDT,BUY,0.66,33955.0,OPEN,1694040908
679,BTC-USDT,SELL,0.66,34035.0,OPEN,1694041008
680,BTC-USDT,SELL,0.72,34020.0,OPEN,1694041108
681,BTC-USDT,BUY,0.6,33980.0,OPEN,1694041208
682,BTC-USDT,SELL,0.77,34040.0,OPEN,1694041308
683,BTC-USDT,BUY,0.74,33955.0,OPEN,1694041408
684,BTC-USDT,SELL,0.51,34030.0,OPEN,1694041508
685,BTC-USDT,BUY,0.37,33960.0,OPEN,1694041608
686,BTC-USDT,BUY,0.29,33950.0,OPEN,1694041708
687,BTC-USDT,SELL,0.62,34015.0,OPEN,1694041808
687,,,,,CLOSED,1693974008
688,BTC-USDT,BUY,0.72,33960.0,OPEN,1694041908
689,BTC-USDT,BUY,0.81,33990.0,OPEN,1694042008
690,BTC-USDT,BUY,0.83,33985.0,OPEN,1694042108
691,BTC-USDT,SELL,0.91,34050.0,OPEN,1694042208
692,BTC-USDT,BUY,0.81,33970.0,OPEN,1694042308
693,BTC-USDT,SELL,0.75,34050.0,OPEN,1694042408
693,,,,,CLOSED,1693976508
694,BTC-USDT,BUY,0.29,33975.0,OPEN,1694042508
695,BTC-USDT,SELL,0.53,34035.0,OPEN,1694042608
696,BTC-USDT,BUY,0.61,33970.0,OPEN,1694042708
697,BTC-USDT,SELL,0.34,34010.0,OPEN,1694042808
697,,,,,CLOSED,1693978708
698,BTC-USDT,SELL,0.25,34040.0,OPEN,1694042908
698,,,,,CLOSED,1693975708
699,BTC-USDT,BUY,0.71,33970.0,OPEN,1694043008
700,BTC-USDT,SELL,0.61,34020.0,OPEN,1694043108
700,,,,,CLOSED,1693980508
701,BTC-USDT,BUY,0.26,33985.0,OPEN,1694043208
701,,,,,CLOSED,1693980308
702,BTC-USDT,SELL,0.54,34050.0,OPEN,1694043308
702,,,,,CLOSED,1693977108
703,BTC-USDT,SELL,0.45,34015.0,OPEN,1694043408
703,,,,,CLOSED,1693973808
704,BTC-USDT,BUY,0.15,33985.0,OPEN,1694043508
705,BTC-USDT,BUY,0.41,33975.0,OPEN,1694043608
706,BTC-USDT,BUY,0.72,33955.0,OPEN,1694043708
706,,,,,CLOSED,1693982008
707,BTC-USDT,SELL,0.94,34035.0,OPEN,1694043808
707,,,,,CLOSED,1693981608
708,BTC-USDT,BUY,0.3,33955.0,OPEN,1694043908
708,,,,,CLOSED,1693974708
709,BTC-USDT,SELL,0.85,34025.0,OPEN,1694044008
710,BTC-USDT,BUY,0.73,33985.0,OPEN,1694044108
710,,,,,CLOSED,1693979608
711,BTC-USDT,BUY,0.72,33985.0,OPEN,1694044208
712,BTC-USDT,SELL,0.51,34045.0,OPEN,1694044308
713,BTC-USDT,SELL,0.68,34030.0,OPEN,1694044408
714,BTC-USDT,BUY,0.63,33950.0,OPEN,1694044508
715,BTC-USDT,BUY,0.11,33950.0,OPEN,1694044608
715,,,,,CLOSED,1693978808
716,BTC-USDT,SELL,0.66,34050.0,OPEN,1694044708
716,,,,,CLOSED,1693973808
717,BTC-USDT,SELL,0.56,34050.0,OPEN,1694044808
718,BTC-USDT,SELL,0.88,34045.0,OPEN,1694044908
719,BTC-USDT,SELL,0.72,34035.0,OPEN,1694045008
720,BTC-USDT,BUY,0.66,33970.0,OPEN,1694045108
721,BTC-USDT,SELL,0.42,34015.0,OPEN,1694045208
722,BTC-USDT,BUY,0.28,33955.0,OPEN,1694045308
723,BTC-USDT,BUY,0.76,33955.0,OPEN,1694045408
724,BTC-USDT,BUY,0.33,33960.0,OPEN,1694045508
724,,,,,CLOSED,1693978808
725,BTC-USDT,BUY,0.93,33990.0,OPEN,1694045608
726,BTC-USDT,SELL,0.19,34035.0,OPEN,1694045708
726,,,,,CLOSED,1693979308
727,BTC-USDT,BUY,0.11,33970.0,OPEN,1694045808
727,,,,,CLOSED,1693976508
728,BTC-USDT,SELL,0.12,34030.0,OPEN,1694045908
729,BTC-USDT,BUY,0.89,33960.0,OPEN,1694046008
730,BTC-USDT,BUY,0.78,33955.0,OPEN,1694046108
730,,,,,CLOSED,1693975708
